"id";"latitude";"longitude";"PM10";"PM25";"NO2";"CO";"CO2";"timestamp";"date";"hour";"minute";"deviceID"
"42118";"48.7206";"2.2633";"10.02";"3.1";"10";"10";"10";"20200729152249";"2020-07-29";"17";"22";"PBK002"
"42119";"48.7206";"2.2633";"7.76";"2.62";"10";"10";"10";"20200729152324";"2020-07-29";"17";"23";"PBK002"
"42120";"48.7206";"2.2633";"14.22";"6.02";"10";"10";"10";"20200729152359";"2020-07-29";"17";"23";"PBK002"
"42121";"48.7206";"2.2633";"13.75";"3.23";"10";"10";"10";"20200729152434";"2020-07-29";"17";"24";"PBK002"
"42122";"48.7206";"2.26353";"24.52";"10";"10";"10";"10";"20200729152509";"2020-07-29";"17";"25";"PBK002"
"42123";"48.7206";"2.26345";"21.4";"11.99";"10";"10";"10";"20200729152544";"2020-07-29";"17";"25";"PBK002"
"42124";"48.7206";"2.26345";"64.42";"2.2";"10";"10";"10";"20200729152619";"2020-07-29";"17";"26";"PBK002"
"42125";"48.7206";"2.26342";"34.19";"10.26";"10";"10";"10";"20200729152654";"2020-07-29";"17";"26";"PBK002"
"42126";"48.7206";"2.26342";"15.46";"23.43";"10";"10";"10";"20200729152729";"2020-07-29";"17";"27";"PBK002"
"42127";"48.7206";"2.2634";"39.04";"6.44";"10";"10";"10";"20200729152804";"2020-07-29";"17";"28";"PBK002"
"42128";"48.7206";"2.26342";"14.7";"7.1";"10";"10";"10";"20200729152839";"2020-07-29";"17";"28";"PBK002"
"42129";"48.7206";"2.26357";"25.14";"9.1";"10";"10";"10";"20200729152914";"2020-07-29";"17";"29";"PBK002"
"42130";"48.722";"2.2631";"94.57";"59.76";"10";"10";"10";"20200729152949";"2020-07-29";"17";"29";"PBK002"
"42131";"48.7231";"2.26371";"20.47";"4.67";"10";"10";"10";"20200729153024";"2020-07-29";"17";"30";"PBK002"
"42132";"48.7239";"2.26688";"73.79";"13";"10";"10";"10";"20200729153059";"2020-07-29";"17";"30";"PBK002"
"42133";"48.7246";"2.26847";"30.93";"6.82";"10";"10";"10";"20200729153134";"2020-07-29";"17";"31";"PBK002"
"42134";"48.7261";"2.26697";"14.2";"5.53";"10";"10";"10";"20200729153209";"2020-07-29";"17";"32";"PBK002"
"42135";"48.7276";"2.26882";"82";"13.74";"10";"10";"10";"20200729153246";"2020-07-29";"17";"32";"PBK002"
"42136";"48.7283";"2.27014";"23.88";"3.07";"10";"10";"10";"20200729153320";"2020-07-29";"17";"33";"PBK002"
"42137";"48.7303";"2.27089";"15.6";"15.12";"10";"10";"10";"20200729153427";"2020-07-29";"17";"34";"PBK002"
"42138";"48.7303";"2.27229";"28.28";"24.03";"10";"10";"10";"20200729153501";"2020-07-29";"17";"35";"PBK002"
"42139";"48.7309";"2.27418";"29.97";"8.64";"10";"10";"10";"20200729153537";"2020-07-29";"17";"35";"PBK002"
"42140";"48.7321";"2.27401";"4.88";"4.58";"10";"10";"10";"20200729153612";"2020-07-29";"17";"36";"PBK002"
"42141";"48.7341";"2.27328";"14.05";"6";"10";"10";"10";"20200729153648";"2020-07-29";"17";"36";"PBK002"
"42142";"48.7352";"2.27614";"76.86";"18.41";"10";"10";"10";"20200729153725";"2020-07-29";"17";"37";"PBK002"
"42143";"48.7357";"2.27931";"16.68";"21.55";"10";"10";"10";"20200729153801";"2020-07-29";"17";"38";"PBK002"
"42144";"48.7363";"2.28205";"130.53";"19.51";"10";"10";"10";"20200729153836";"2020-07-29";"17";"38";"PBK002"
"42145";"48.7363";"2.28441";"42.65";"9.42";"10";"10";"10";"20200729153911";"2020-07-29";"17";"39";"PBK002"
"42146";"48.7348";"2.28536";"32.94";"8.41";"10";"10";"10";"20200729153946";"2020-07-29";"17";"39";"PBK002"
"42147";"48.734";"2.28285";"256.86";"43.49";"10";"10";"10";"20200729154020";"2020-07-29";"17";"40";"PBK002"
"42148";"48.7346";"2.2808";"20.02";"0";"10";"10";"10";"20200729154056";"2020-07-29";"17";"40";"PBK002"
"42149";"48.7337";"2.27824";"40.59";"0.2";"10";"10";"10";"20200729154132";"2020-07-29";"17";"41";"PBK002"
"42150";"48.7331";"2.27601";"19.3";"0.82";"10";"10";"10";"20200729154207";"2020-07-29";"17";"42";"PBK002"
"42151";"0";"0";"45.1";"14.37";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"42152";"48.7334";"2.27763";"39.48";"22.23";"10";"10";"10";"20200730144728";"2020-07-30";"16";"47";"PBK002"
"42153";"48.7332";"2.27947";"59.22";"8";"10";"10";"10";"20200730144803";"2020-07-30";"16";"48";"PBK002"
"42154";"48.7318";"2.27871";"65.12";"13.69";"10";"10";"10";"20200730144838";"2020-07-30";"16";"48";"PBK002"
"42155";"48.7304";"2.27623";"27.67";"3.72";"10";"10";"10";"20200730144920";"2020-07-30";"16";"49";"PBK002"
"42156";"48.7308";"2.27361";"7.11";"5.48";"10";"10";"10";"20200730144956";"2020-07-30";"16";"49";"PBK002"
"42157";"48.7309";"2.27188";"1.95";"3.67";"10";"10";"10";"20200730145031";"2020-07-30";"16";"50";"PBK002"
"42158";"48.7329";"2.27132";"24.75";"10.41";"10";"10";"10";"20200730145106";"2020-07-30";"16";"51";"PBK002"
"42159";"48.7343";"2.27015";"10.38";"3.47";"10";"10";"10";"20200730145141";"2020-07-30";"16";"51";"PBK002"
"42160";"48.7331";"2.26769";"27.1";"0.82";"10";"10";"10";"20200730145217";"2020-07-30";"16";"52";"PBK002"
"42161";"48.7328";"2.26542";"18.53";"0";"10";"10";"10";"20200730145253";"2020-07-30";"16";"52";"PBK002"
"42162";"48.7328";"2.26505";"41.47";"8.92";"10";"10";"10";"20200730145330";"2020-07-30";"16";"53";"PBK002"
"42163";"48.7315";"2.26504";"40.54";"9.17";"10";"10";"10";"20200730145408";"2020-07-30";"16";"54";"PBK002"
"42164";"48.7304";"2.26262";"56.68";"3.14";"10";"10";"10";"20200730145443";"2020-07-30";"16";"54";"PBK002"
"42165";"48.7301";"2.26081";"10.21";"26.64";"10";"10";"10";"20200730145522";"2020-07-30";"16";"55";"PBK002"
"42166";"48.73";"2.25904";"46.12";"7.11";"10";"10";"10";"20200730145559";"2020-07-30";"16";"55";"PBK002"
"42167";"48.7311";"2.25552";"2";"0";"10";"10";"10";"20200730145710";"2020-07-30";"16";"57";"PBK002"
"42168";"48.7309";"2.25293";"55.45";"42.65";"10";"10";"10";"20200730145752";"2020-07-30";"16";"57";"PBK002"
"42169";"48.7301";"2.24917";"60.55";"2.08";"10";"10";"10";"20200730145827";"2020-07-30";"16";"58";"PBK002"
"42170";"48.7306";"2.24597";"2.35";"0.26";"10";"10";"10";"20200730145902";"2020-07-30";"16";"59";"PBK002"
"42171";"48.7313";"2.24311";"2.36";"0";"10";"10";"10";"20200730145937";"2020-07-30";"16";"59";"PBK002"
"42172";"48.7308";"2.2409";"5.21";"10.13";"10";"10";"10";"20200730150012";"2020-07-30";"17";"0";"PBK002"
"42173";"48.7299";"2.23988";"7.62";"0";"10";"10";"10";"20200730150047";"2020-07-30";"17";"0";"PBK002"
"42174";"48.7295";"2.23788";"250.79";"9.3";"10";"10";"10";"20200730150123";"2020-07-30";"17";"1";"PBK002"
"42175";"48.7281";"2.236";"150.22";"0.85";"10";"10";"10";"20200730150158";"2020-07-30";"17";"1";"PBK002"
"42176";"48.728";"2.23588";"4.26";"0";"10";"10";"10";"20200730150233";"2020-07-30";"17";"2";"PBK002"
"42177";"48.728";"2.23581";"21.84";"8.47";"10";"10";"10";"20200730150309";"2020-07-30";"17";"3";"PBK002"
"42178";"48.7279";"2.23578";"1.13";"0";"10";"10";"10";"20200730154630";"2020-07-30";"17";"46";"PBK002"
"42179";"48.728";"2.23586";"1.06";"0";"10";"10";"10";"20200730154705";"2020-07-30";"17";"47";"PBK002"
"42180";"48.728";"2.23587";"2.89";"0";"10";"10";"10";"20200730154740";"2020-07-30";"17";"47";"PBK002"
"42181";"48.728";"2.23587";"1.29";"0";"10";"10";"10";"20200730154816";"2020-07-30";"17";"48";"PBK002"
"42182";"48.728";"2.2359";"6.86";"2.04";"10";"10";"10";"20200730154851";"2020-07-30";"17";"48";"PBK002"
"42183";"48.728";"2.23589";"0.15";"1.79";"10";"10";"10";"20200730154928";"2020-07-30";"17";"49";"PBK002"
"42184";"48.728";"2.23589";"1.5";"0";"10";"10";"10";"20200730155003";"2020-07-30";"17";"50";"PBK002"
"42185";"48.7289";"2.2372";"76.02";"16.51";"10";"10";"10";"20200730155038";"2020-07-30";"17";"50";"PBK002"
"42186";"48.7301";"2.23946";"128.31";"11.55";"10";"10";"10";"20200730155113";"2020-07-30";"17";"51";"PBK002"
"42187";"48.7298";"2.2414";"22.42";"26.48";"10";"10";"10";"20200730155148";"2020-07-30";"17";"51";"PBK002"
"42188";"48.7306";"2.24275";"98.65";"9.65";"10";"10";"10";"20200730155224";"2020-07-30";"17";"52";"PBK002"
"42189";"48.7307";"2.24473";"10.4";"11.11";"10";"10";"10";"20200730155259";"2020-07-30";"17";"52";"PBK002"
"42190";"48.73";"2.24842";"21.19";"14.82";"10";"10";"10";"20200730155334";"2020-07-30";"17";"53";"PBK002"
"42191";"48.7309";"2.25321";"94";"18.09";"10";"10";"10";"20200730155441";"2020-07-30";"17";"54";"PBK002"
"42192";"48.731";"2.25545";"211.64";"19.88";"10";"10";"10";"20200730155517";"2020-07-30";"17";"55";"PBK002"
"42193";"48.7303";"2.26174";"13.41";"12.94";"10";"10";"10";"20200730155635";"2020-07-30";"17";"56";"PBK002"
"42194";"48.7312";"2.26466";"117.97";"9.2";"10";"10";"10";"20200730155711";"2020-07-30";"17";"57";"PBK002"
"42195";"48.7325";"2.26631";"35.9";"7.05";"10";"10";"10";"20200730155746";"2020-07-30";"17";"57";"PBK002"
"42196";"48.7337";"2.26916";"41.13";"8.02";"10";"10";"10";"20200730155821";"2020-07-30";"17";"58";"PBK002"
"42197";"48.7338";"2.27117";"14.05";"5.9";"10";"10";"10";"20200730155857";"2020-07-30";"17";"58";"PBK002"
"42198";"48.7336";"2.27174";"25.52";"25.21";"10";"10";"10";"20200730155932";"2020-07-30";"17";"59";"PBK002"
"42199";"48.7346";"2.2749";"88.06";"23.67";"10";"10";"10";"20200730160042";"2020-07-30";"18";"0";"PBK002"
"42200";"48.7354";"2.2777";"26.42";"29.79";"10";"10";"10";"20200730160119";"2020-07-30";"18";"1";"PBK002"
"42201";"48.7358";"2.28056";"29.09";"33.53";"10";"10";"10";"20200730160154";"2020-07-30";"18";"1";"PBK002"
"42202";"48.7365";"2.28324";"28.4";"7.91";"10";"10";"10";"20200730160229";"2020-07-30";"18";"2";"PBK002"
"42203";"48.7356";"2.28481";"52.48";"11.15";"10";"10";"10";"20200730160304";"2020-07-30";"18";"3";"PBK002"
"42204";"48.7347";"2.28531";"7.54";"3.3";"10";"10";"10";"20200730160339";"2020-07-30";"18";"3";"PBK002"
"42205";"48.7346";"2.28096";"31.54";"2.67";"10";"10";"10";"20200730160448";"2020-07-30";"18";"4";"PBK002"
"42206";"48.7338";"2.27864";"12.77";"11.04";"10";"10";"10";"20200730160522";"2020-07-30";"18";"5";"PBK002"
"42207";"48.733";"2.27634";"26.18";"0.24";"10";"10";"10";"20200730160557";"2020-07-30";"18";"5";"PBK002"
"42208";"0";"0";"16.16";"0.64";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"42209";"0";"0";"8.55";"14.05";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"42210";"48.7335";"2.27766";"12.88";"4.21";"10";"10";"10";"20200731065921";"2020-07-31";"8";"59";"PBK002"
"42211";"48.7331";"2.27947";"12.38";"8.53";"10";"10";"10";"20200731065957";"2020-07-31";"8";"59";"PBK002"
"42212";"48.7318";"2.2786";"12.8";"24.9";"10";"10";"10";"20200731070032";"2020-07-31";"9";"0";"PBK002"
"42213";"48.7309";"2.27752";"15.23";"8.56";"10";"10";"10";"20200731070140";"2020-07-31";"9";"1";"PBK002"
"42214";"48.7303";"2.27629";"20.15";"27.67";"10";"10";"10";"20200731070214";"2020-07-31";"9";"2";"PBK002"
"42215";"48.731";"2.27361";"52.25";"15.87";"10";"10";"10";"20200731070249";"2020-07-31";"9";"2";"PBK002"
"42216";"48.7304";"2.27139";"41.15";"15.46";"10";"10";"10";"20200731070324";"2020-07-31";"9";"3";"PBK002"
"42217";"48.7295";"2.26942";"37.83";"4.72";"10";"10";"10";"20200731070359";"2020-07-31";"9";"3";"PBK002"
"42218";"48.729";"2.26714";"34.69";"8.99";"10";"10";"10";"20200731070434";"2020-07-31";"9";"4";"PBK002"
"42219";"48.728";"2.26513";"77.59";"14.43";"10";"10";"10";"20200731070510";"2020-07-31";"9";"5";"PBK002"
"42220";"48.7267";"2.26347";"15.1";"11.47";"10";"10";"10";"20200731070545";"2020-07-31";"9";"5";"PBK002"
"42221";"48.726";"2.26214";"27.67";"4.49";"10";"10";"10";"20200731070620";"2020-07-31";"9";"6";"PBK002"
"42222";"48.7251";"2.26107";"13.72";"2.1";"10";"10";"10";"20200731070656";"2020-07-31";"9";"6";"PBK002"
"42223";"48.7242";"2.26006";"37.62";"11.6";"10";"10";"10";"20200731070731";"2020-07-31";"9";"7";"PBK002"
"42224";"48.7232";"2.26167";"9.82";"11.65";"10";"10";"10";"20200731070806";"2020-07-31";"9";"8";"PBK002"
"42225";"48.7224";"2.26179";"1.47";"5.84";"10";"10";"10";"20200731070841";"2020-07-31";"9";"8";"PBK002"
"42226";"48.7209";"2.26133";"9.56";"5.95";"10";"10";"10";"20200731070916";"2020-07-31";"9";"9";"PBK002"
"42227";"48.7206";"2.26353";"23.41";"20.02";"10";"10";"10";"20200731070951";"2020-07-31";"9";"9";"PBK002"
"42228";"48.7197";"2.26554";"126.36";"11.73";"10";"10";"10";"20200731071026";"2020-07-31";"9";"10";"PBK002"
"42229";"48.7189";"2.26695";"13.78";"1.8";"10";"10";"10";"20200731071101";"2020-07-31";"9";"11";"PBK002"
"42230";"48.7202";"2.26771";"156.64";"40.18";"10";"10";"10";"20200731071136";"2020-07-31";"9";"11";"PBK002"
"42231";"48.7216";"2.26839";"17.08";"1.53";"10";"10";"10";"20200731071211";"2020-07-31";"9";"12";"PBK002"
"42232";"48.7233";"2.26682";"13.81";"13.28";"10";"10";"10";"20200731071246";"2020-07-31";"9";"12";"PBK002"
"42233";"48.7242";"2.26774";"18.22";"1.45";"10";"10";"10";"20200731071324";"2020-07-31";"9";"13";"PBK002"
"42234";"48.7261";"2.27136";"2.28";"0";"10";"10";"10";"20200731071432";"2020-07-31";"9";"14";"PBK002"
"42235";"48.7269";"2.27144";"13.69";"14.67";"10";"10";"10";"20200731071506";"2020-07-31";"9";"15";"PBK002"
"42236";"48.7289";"2.27029";"44.92";"26.31";"10";"10";"10";"20200731071541";"2020-07-31";"9";"15";"PBK002"
"42237";"48.7303";"2.27066";"72.64";"14.73";"10";"10";"10";"20200731071616";"2020-07-31";"9";"16";"PBK002"
"42238";"48.7302";"2.27429";"4.04";"2.25";"10";"10";"10";"20200731071723";"2020-07-31";"9";"17";"PBK002"
"42239";"48.7292";"2.2765";"23.28";"0";"10";"10";"10";"20200731071757";"2020-07-31";"9";"17";"PBK002"
"42240";"48.7283";"2.27898";"45.34";"0.13";"10";"10";"10";"20200731071832";"2020-07-31";"9";"18";"PBK002"
"42241";"48.729";"2.2805";"19.32";"25.31";"10";"10";"10";"20200731071907";"2020-07-31";"9";"19";"PBK002"
"42242";"48.7308";"2.28081";"27.35";"14.86";"10";"10";"10";"20200731071942";"2020-07-31";"9";"19";"PBK002"
"42243";"48.7316";"2.28219";"23.26";"16.35";"10";"10";"10";"20200731072016";"2020-07-31";"9";"20";"PBK002"
"42244";"48.7325";"2.28368";"15.74";"6.75";"10";"10";"10";"20200731072052";"2020-07-31";"9";"20";"PBK002"
"42245";"48.7341";"2.28266";"4.64";"28.23";"10";"10";"10";"20200731072127";"2020-07-31";"9";"21";"PBK002"
"42246";"48.7346";"2.28087";"75.73";"9.05";"10";"10";"10";"20200731072202";"2020-07-31";"9";"22";"PBK002"
"42247";"48.7338";"2.27864";"54.48";"9.2";"10";"10";"10";"20200731072237";"2020-07-31";"9";"22";"PBK002"
"42248";"48.733";"2.27632";"35.12";"19.73";"10";"10";"10";"20200731072312";"2020-07-31";"9";"23";"PBK002"
"42249";"0";"0";"43.14";"32.83";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK003"
"42250";"0";"0";"164.73";"61.56";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK003"
"42251";"48.7312";"2.23742";"290.92";"19.4";"10";"10";"10";"20200731133109";"2020-07-31";"15";"31";"PBK003"
"42252";"48.7313";"2.23548";"81.46";"23.53";"10";"10";"10";"20200731133144";"2020-07-31";"15";"31";"PBK003"
"42253";"48.7317";"2.23194";"49.85";"34.5";"10";"10";"10";"20200731133220";"2020-07-31";"15";"32";"PBK003"
"42254";"48.7323";"2.22993";"53.78";"38.13";"10";"10";"10";"20200731133256";"2020-07-31";"15";"32";"PBK003"
"42255";"48.7339";"2.22858";"74.21";"82.75";"10";"10";"10";"20200731133331";"2020-07-31";"15";"33";"PBK003"
"42256";"48.7333";"2.22707";"101.14";"48.93";"10";"10";"10";"20200731133407";"2020-07-31";"15";"34";"PBK003"
"42257";"48.7321";"2.22537";"120.54";"39.19";"10";"10";"10";"20200731133443";"2020-07-31";"15";"34";"PBK003"
"42258";"48.7308";"2.22347";"67.32";"45.74";"10";"10";"10";"20200731133519";"2020-07-31";"15";"35";"PBK003"
"42259";"48.7303";"2.22446";"43.65";"37.31";"10";"10";"10";"20200731133555";"2020-07-31";"15";"35";"PBK003"
"42260";"48.7305";"2.22655";"202.17";"33.21";"10";"10";"10";"20200731133630";"2020-07-31";"15";"36";"PBK003"
"42261";"48.7279";"2.22414";"168.41";"87.52";"10";"10";"10";"20200731133752";"2020-07-31";"15";"37";"PBK003"
"42262";"48.7264";"2.2239";"76.23";"32.49";"10";"10";"10";"20200731133825";"2020-07-31";"15";"38";"PBK003"
"42263";"48.7256";"2.22403";"63.51";"44.14";"10";"10";"10";"20200731133901";"2020-07-31";"15";"39";"PBK003"
"42264";"48.725";"2.22409";"311.85";"45.84";"10";"10";"10";"20200731133936";"2020-07-31";"15";"39";"PBK003"
"42265";"48.7249";"2.22692";"20.84";"30.53";"10";"10";"10";"20200731134011";"2020-07-31";"15";"40";"PBK003"
"42266";"48.7248";"2.22978";"209.76";"42.88";"10";"10";"10";"20200731134046";"2020-07-31";"15";"40";"PBK003"
"42267";"48.7228";"2.23003";"98.46";"24.39";"10";"10";"10";"20200731134122";"2020-07-31";"15";"41";"PBK003"
"42268";"48.7219";"2.23158";"460.88";"20.72";"10";"10";"10";"20200731134156";"2020-07-31";"15";"41";"PBK003"
"42269";"48.7213";"2.23289";"48.06";"85.55";"10";"10";"10";"20200731134232";"2020-07-31";"15";"42";"PBK003"
"42270";"48.723";"2.23598";"134.08";"9.61";"10";"10";"10";"20200731134308";"2020-07-31";"15";"43";"PBK003"
"42271";"48.7241";"2.23927";"71.06";"77.09";"10";"10";"10";"20200731134344";"2020-07-31";"15";"43";"PBK003"
"42272";"48.7245";"2.24151";"38.56";"21.86";"10";"10";"10";"20200731134418";"2020-07-31";"15";"44";"PBK003"
"42273";"48.7254";"2.24218";"65.66";"16.12";"10";"10";"10";"20200731134454";"2020-07-31";"15";"44";"PBK003"
"42274";"48.727";"2.24207";"56.62";"19.85";"10";"10";"10";"20200731134529";"2020-07-31";"15";"45";"PBK003"
"42275";"48.7252";"2.24331";"122.79";"16.96";"10";"10";"10";"20200731134604";"2020-07-31";"15";"46";"PBK003"
"42276";"48.7255";"2.24475";"87.58";"97.08";"10";"10";"10";"20200731134640";"2020-07-31";"15";"46";"PBK003"
"42277";"48.7262";"2.24538";"52.72";"17.47";"10";"10";"10";"20200731134715";"2020-07-31";"15";"47";"PBK003"
"42278";"48.7274";"2.24577";"88.63";"39.67";"10";"10";"10";"20200731134750";"2020-07-31";"15";"47";"PBK003"
"42279";"48.7295";"2.24484";"209.31";"41.2";"10";"10";"10";"20200731134825";"2020-07-31";"15";"48";"PBK003"
"42280";"48.7308";"2.24258";"114.05";"42.02";"10";"10";"10";"20200731134900";"2020-07-31";"15";"49";"PBK003"
"42281";"48.7301";"2.24123";"93.13";"32.11";"10";"10";"10";"20200731134935";"2020-07-31";"15";"49";"PBK003"
"42282";"48.7288";"2.2403";"33.04";"46.12";"10";"10";"10";"20200731135010";"2020-07-31";"15";"50";"PBK003"
"42283";"48.7285";"2.2425";"270.95";"39.78";"10";"10";"10";"20200731135045";"2020-07-31";"15";"50";"PBK003"
"42284";"48.728";"2.24097";"145.01";"81.96";"10";"10";"10";"20200731135119";"2020-07-31";"15";"51";"PBK003"
"42285";"48.728";"2.23792";"81.7";"113.93";"10";"10";"10";"20200731135154";"2020-07-31";"15";"51";"PBK003"
"42286";"48.7276";"2.2355";"78.54";"38.37";"10";"10";"10";"20200731135229";"2020-07-31";"15";"52";"PBK003"
"42287";"48.7292";"2.23433";"167.85";"50.73";"10";"10";"10";"20200731135304";"2020-07-31";"15";"53";"PBK003"
"42288";"48.7304";"2.23234";"128.44";"106.27";"10";"10";"10";"20200731135340";"2020-07-31";"15";"53";"PBK003"
"42289";"48.7287";"2.23269";"309.26";"85.99";"10";"10";"10";"20200731135415";"2020-07-31";"15";"54";"PBK003"
"42290";"48.7276";"2.2308";"140.79";"23.91";"10";"10";"10";"20200731135449";"2020-07-31";"15";"54";"PBK003"
"42291";"48.73";"2.23132";"154.98";"47.63";"10";"10";"10";"20200731135524";"2020-07-31";"15";"55";"PBK003"
"42292";"48.7299";"2.2287";"134.98";"43.32";"10";"10";"10";"20200731135559";"2020-07-31";"15";"55";"PBK003"
"42293";"48.7281";"2.22904";"317.09";"50.23";"10";"10";"10";"20200731135720";"2020-07-31";"15";"57";"PBK003"
"42294";"48.729";"2.22666";"143.79";"25.99";"10";"10";"10";"20200731135754";"2020-07-31";"15";"57";"PBK003"
"42295";"48.7279";"2.22563";"98.55";"38.19";"10";"10";"10";"20200731135829";"2020-07-31";"15";"58";"PBK003"
"42296";"48.7273";"2.22639";"187.9";"66.95";"10";"10";"10";"20200731135904";"2020-07-31";"15";"59";"PBK003"
"42297";"48.726";"2.22584";"145.79";"67.48";"10";"10";"10";"20200731135939";"2020-07-31";"15";"59";"PBK003"
"42298";"48.726";"2.22705";"187.51";"49.35";"10";"10";"10";"20200731140013";"2020-07-31";"16";"0";"PBK003"
"42299";"48.7266";"2.22893";"136.94";"30.05";"10";"10";"10";"20200731140050";"2020-07-31";"16";"0";"PBK003"
"42300";"48.7255";"2.23246";"156.29";"23.62";"10";"10";"10";"20200731140209";"2020-07-31";"16";"2";"PBK003"
"42301";"48.7253";"2.23002";"89.09";"80.21";"10";"10";"10";"20200731140322";"2020-07-31";"16";"3";"PBK003"
"42302";"48.7247";"2.23195";"60.98";"86.43";"10";"10";"10";"20200731140356";"2020-07-31";"16";"3";"PBK003"
"42303";"48.7241";"2.23474";"236";"84.67";"10";"10";"10";"20200731140430";"2020-07-31";"16";"4";"PBK003"
"42304";"48.7248";"2.23767";"121.05";"119.96";"10";"10";"10";"20200731140505";"2020-07-31";"16";"5";"PBK003"
"42305";"48.7258";"2.23917";"22.19";"29.99";"10";"10";"10";"20200731140539";"2020-07-31";"16";"5";"PBK003"
"42306";"48.7274";"2.23859";"398.1";"11.8";"10";"10";"10";"20200731140614";"2020-07-31";"16";"6";"PBK003"
"42307";"48.7265";"2.23709";"490.9";"41.92";"10";"10";"10";"20200731140650";"2020-07-31";"16";"6";"PBK003"
"42308";"48.7275";"2.2361";"103.07";"79.09";"10";"10";"10";"20200731140724";"2020-07-31";"16";"7";"PBK003"
"42309";"48.7281";"2.23597";"374.64";"6.27";"10";"10";"10";"20200731140812";"2020-07-31";"16";"8";"PBK003"
"42310";"48.7281";"2.23597";"7.32";"13.53";"10";"10";"10";"20200731140847";"2020-07-31";"16";"8";"PBK003"
"42311";"48.728";"2.23602";"15.2";"7.72";"10";"10";"10";"20200731140922";"2020-07-31";"16";"9";"PBK003"
"42312";"48.728";"2.23602";"62.68";"10.32";"10";"10";"10";"20200731141042";"2020-07-31";"16";"10";"PBK003"
"42313";"48.728";"2.23599";"15.03";"3.51";"10";"10";"10";"20200731141116";"2020-07-31";"16";"11";"PBK003"
"42314";"48.728";"2.236";"6.71";"0";"10";"10";"10";"20200731141152";"2020-07-31";"16";"11";"PBK003"
"42315";"48.728";"2.23598";"2.99";"0";"10";"10";"10";"20200731141228";"2020-07-31";"16";"12";"PBK003"
"42316";"48.728";"2.236";"2.91";"0";"10";"10";"10";"20200731141303";"2020-07-31";"16";"13";"PBK003"
"42317";"48.728";"2.236";"2.22";"0";"10";"10";"10";"20200731141338";"2020-07-31";"16";"13";"PBK003"
"42318";"0";"0";"1.35";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"42319";"0";"0";"26.86";"0.82";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"42320";"48.733";"2.27644";"190.93";"5.48";"10";"10";"10";"20200802121021";"2020-08-02";"14";"10";"PBK002"
"42321";"48.7337";"2.27909";"59.91";"8.44";"10";"10";"10";"20200802121059";"2020-08-02";"14";"10";"PBK002"
"42322";"48.7306";"2.27716";"9.83";"0";"10";"10";"10";"20200802121208";"2020-08-02";"14";"12";"PBK002"
"42323";"48.7309";"2.27404";"1.04";"0";"10";"10";"10";"20200802121251";"2020-08-02";"14";"12";"PBK002"
"42324";"48.7304";"2.27224";"1.33";"0";"10";"10";"10";"20200802121326";"2020-08-02";"14";"13";"PBK002"
"42325";"48.7324";"2.27133";"9.51";"1.36";"10";"10";"10";"20200802121401";"2020-08-02";"14";"14";"PBK002"
"42326";"48.7344";"2.27064";"27.61";"2.56";"10";"10";"10";"20200802121436";"2020-08-02";"14";"14";"PBK002"
"42327";"48.7334";"2.26833";"21.02";"6.43";"10";"10";"10";"20200802121513";"2020-08-02";"14";"15";"PBK002"
"42328";"48.7325";"2.2662";"96.71";"0";"10";"10";"10";"20200802121548";"2020-08-02";"14";"15";"PBK002"
"42329";"48.7317";"2.26518";"29.45";"3.67";"10";"10";"10";"20200802121623";"2020-08-02";"14";"16";"PBK002"
"42330";"48.7305";"2.26333";"26.91";"0.26";"10";"10";"10";"20200802121658";"2020-08-02";"14";"16";"PBK002"
"42331";"48.7299";"2.25868";"24";"13.66";"10";"10";"10";"20200802121808";"2020-08-02";"14";"18";"PBK002"
"42332";"48.731";"2.25575";"1.42";"0";"10";"10";"10";"20200802121855";"2020-08-02";"14";"18";"PBK002"
"42333";"48.7309";"2.2527";"2.55";"0";"10";"10";"10";"20200802121935";"2020-08-02";"14";"19";"PBK002"
"42334";"48.7301";"2.24901";"1.2";"0";"10";"10";"10";"20200802122010";"2020-08-02";"14";"20";"PBK002"
"42335";"48.7311";"2.24354";"1.67";"0";"10";"10";"10";"20200802122118";"2020-08-02";"14";"21";"PBK002"
"42336";"48.7311";"2.24157";"2.77";"0";"10";"10";"10";"20200802122152";"2020-08-02";"14";"21";"PBK002"
"42337";"48.7297";"2.24107";"80.85";"0";"10";"10";"10";"20200802122227";"2020-08-02";"14";"22";"PBK002"
"42338";"48.7302";"2.23883";"0.14";"0.44";"10";"10";"10";"20200802122303";"2020-08-02";"14";"23";"PBK002"
"42339";"48.7289";"2.23707";"0.28";"0";"10";"10";"10";"20200802122340";"2020-08-02";"14";"23";"PBK002"
"42340";"48.7281";"2.23583";"0.51";"2.84";"10";"10";"10";"20200802122416";"2020-08-02";"14";"24";"PBK002"
